timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777284046851,0,POST /roadmap-items/bulk/non-transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/non-transactional/1,0,0,0
1777284046851,1,POST /transactions/without-transactional,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/transactions/without-transactional,0,0,1
1777284046852,0,GET /users/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/users/1,0,0,0
1777284046852,0,POST /roadmap-items/bulk/non-transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/non-transactional/1,0,0,0
1777284046861,1,GET /roadmaps?title={title},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps?title=Roadmap-fb7b649d-bd01-4629-a0ad-1da55607ee19,0,0,1
1777284046864,0,POST /roadmap-items/bulk/transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/transactional/1,0,0,0
1777284046870,0,GET /tags/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/tags/1,0,0,0
1777284046950,2,POST /roadmap-items/bulk/transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/transactional/1,0,0,2
1777284046951,1,POST /transactions/without-transactional,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/transactions/without-transactional,0,0,1
1777284046953,0,GET /roadmap-items/entity-graph,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/entity-graph,0,0,0
1777284046953,0,GET /tags/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/tags/1,0,0,0
1777284046953,1,GET /roadmaps?title={title},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps?title=Roadmap-fb7b649d-bd01-4629-a0ad-1da55607ee19,0,0,1
1777284046953,0,POST /async-tasks/roadmaps/{roadMapId}/bulk-roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/async-tasks/roadmaps/1/bulk-roadmap-items,0,0,0
1777284046958,0,POST /async-tasks/roadmaps/{roadMapId}/bulk-roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/async-tasks/roadmaps/1/bulk-roadmap-items,0,0,0
1777284046967,0,POST /transactions/with-transactional,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/transactions/with-transactional,0,0,0
1777284046967,0,POST /roadmap-items/bulk/non-transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/non-transactional/1,0,0,0
1777284046971,0,GET /users/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/users/1,0,0,0
1777284047056,1,POST /roadmap-items/bulk/non-transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/non-transactional/1,0,0,0
1777284047056,1,GET /users/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/users/1,0,0,1
1777284047056,1,GET /tags/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/tags/1,0,0,1
1777284047056,1,POST /transactions/with-transactional,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/transactions/with-transactional,0,0,1
1777284047056,1,POST /roadmap-items/bulk/transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/transactional/1,0,0,1
1777284047059,0,GET /roadmap-items/search/jpql?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/jpql?status=PLANNED,0,0,0
1777284047061,0,GET /roadmap-items/search/jpql?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/jpql?status=PLANNED,0,0,0
1777284047071,1,POST /async-tasks/roadmaps/{roadMapId}/bulk-roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/async-tasks/roadmaps/1/bulk-roadmap-items,0,0,1
1777284047073,0,POST /transactions/without-transactional,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/transactions/without-transactional,0,0,0
1777284047077,0,GET /roadmap-items/entity-graph,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/entity-graph,0,0,0
1777284047159,1,POST /roadmap-items/bulk/non-transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/non-transactional/1,0,0,1
1777284047160,0,GET /users/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/users/1,0,0,0
1777284047160,0,POST /async-tasks/roadmaps/{roadMapId}/bulk-roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/async-tasks/roadmaps/1/bulk-roadmap-items,0,0,0
1777284047162,1,GET /roadmap-items/entity-graph,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/entity-graph,0,0,1
1777284047162,1,POST /transactions/without-transactional,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/transactions/without-transactional,0,0,1
1777284047163,0,GET /roadmap-items/search/native?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/native?status=PLANNED,0,0,0
1777284047164,0,GET /roadmap-items/search/native?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/native?status=PLANNED,0,0,0
1777284047175,1,GET /tags/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/tags/1,0,0,1
1777284047176,1,GET /roadmap-items/search/jpql?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/jpql?status=PLANNED,0,0,1
1777284047182,0,POST /roadmap-items/bulk/transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/transactional/1,0,0,0
1777284047266,0,GET /roadmap-items/entity-graph,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/entity-graph,0,0,0
1777284047265,1,GET /roadmap-items/search/jpql?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/jpql?status=PLANNED,0,0,1
1777284047265,2,POST /concurrency/race-condition,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/concurrency/race-condition,0,0,2
1777284047266,1,POST /concurrency/race-condition,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/concurrency/race-condition,0,0,1
1777284047265,2,POST /async-tasks/roadmaps/{roadMapId}/bulk-roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/async-tasks/roadmaps/1/bulk-roadmap-items,0,0,2
1777284047266,1,POST /roadmap-items/bulk/transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/transactional/1,0,0,1
1777284047265,3,GET /tags/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/tags/1,0,0,3
1777284047281,1,GET /users/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/users/1,0,0,1
1777284047281,1,GET /roadmap-items/search/native?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/native?status=PLANNED,0,0,1
1777284047288,0,POST /roadmap-items/bulk/non-transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/non-transactional/1,0,0,0
1777284047369,0,POST /roadmap-items/bulk/non-transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/non-transactional/1,0,0,0
1777284047369,0,GET /roadmap-items/search/native?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/native?status=PLANNED,0,0,0
1777284047369,0,PUT /roadmaps/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps/1,0,0,0
1777284047369,0,POST /roadmap-items/bulk/transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/transactional/1,0,0,0
1777284047369,0,GET /users/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/users/1,0,0,0
1777284047369,0,GET /roadmap-items/search/jpql?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/jpql?status=PLANNED,0,0,0
1777284047369,0,PUT /roadmaps/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps/1,0,0,0
1777284047385,0,GET /roadmap-items/entity-graph,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/entity-graph,0,0,0
1777284047386,0,POST /concurrency/race-condition,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/concurrency/race-condition,0,0,0
1777284047390,0,POST /async-tasks/roadmaps/{roadMapId}/bulk-roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/async-tasks/roadmaps/1/bulk-roadmap-items,0,0,0
1777284047470,0,POST /async-tasks/roadmaps/{roadMapId}/bulk-roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/async-tasks/roadmaps/1/bulk-roadmap-items,0,0,0
1777284047474,0,PUT /roadmap-items/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/1,0,0,0
1777284047474,0,POST /concurrency/race-condition,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/concurrency/race-condition,0,0,0
1777284047474,1,GET /roadmap-items/search/native?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/native?status=PLANNED,0,0,1
1777284047474,1,PUT /roadmap-items/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/1,0,0,1
1777284047474,1,POST /roadmap-items/bulk/non-transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/non-transactional/1,0,0,1
1777284047475,0,GET /roadmap-items/entity-graph,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/entity-graph,0,0,0
1777284047486,0,POST /roadmap-items/bulk/transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/transactional/1,0,0,0
1777284047488,1,PUT /roadmaps/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps/1,0,0,1
1777284047491,0,GET /roadmap-items/search/jpql?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/jpql?status=PLANNED,0,0,0
1777284047575,0,GET /roadmap-items/search/jpql?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/jpql?status=PLANNED,0,0,0
1777284047576,1,POST /concurrency/race-condition,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/concurrency/race-condition,0,0,1
1777284047577,0,PUT /roadmaps/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps/1,0,0,0
1777284047576,1,POST /async-tasks/roadmaps/{roadMapId}/bulk-roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/async-tasks/roadmaps/1/bulk-roadmap-items,0,0,1
1777284047577,1,PUT /comments/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/comments/1,0,0,1
1777284047578,0,PUT /comments/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/comments/1,0,0,0
1777284047578,0,POST /roadmap-items/bulk/transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/transactional/1,0,0,0
1777284047587,0,POST /roadmap-items/bulk/non-transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/non-transactional/1,0,0,0
1777284047594,0,GET /roadmap-items/search/native?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/native?status=PLANNED,0,0,0
1777284047594,0,PUT /roadmap-items/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/1,0,0,0
1777284047677,0,GET /roadmap-items/search/native?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/native?status=PLANNED,0,0,0
1777284047678,0,PUT /roadmaps/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps/1,0,0,0
1777284047680,1,PUT /roadmap-items/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/1,0,0,1
1777284047680,1,Create Roadmap,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps,0,0,1
1777284047680,1,Create Roadmap,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps,0,0,1
1777284047682,0,GET /roadmap-items/search/jpql?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/jpql?status=PLANNED,0,0,0
1777284047683,0,POST /roadmap-items/bulk/non-transactional/{roadMapId},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/bulk/non-transactional/1,0,0,0
1777284047688,1,POST /async-tasks/roadmaps/{roadMapId}/bulk-roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/async-tasks/roadmaps/1/bulk-roadmap-items,0,0,1
1777284047696,2,POST /concurrency/race-condition,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/concurrency/race-condition,0,0,2
1777284047699,0,PUT /comments/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/comments/1,0,0,0
1777284047780,0,PUT /roadmap-items/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/1,0,0,0
1777284047781,1,POST /concurrency/race-condition,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/concurrency/race-condition,0,0,1
1777284047781,1,PUT /comments/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/comments/1,0,0,1
1777284047785,0,GET /roadmap-items/search/native?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/native?status=PLANNED,0,0,0
1777284047785,0,Create Roadmap Item,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items,0,0,0
1777284047786,1,Create Roadmap Item,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items,0,0,1
1777284047786,1,POST /async-tasks/roadmaps/{roadMapId}/bulk-roadmap-items,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/async-tasks/roadmaps/1/bulk-roadmap-items,0,0,1
1777284047795,1,GET /roadmap-items/search/jpql?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/jpql?status=PLANNED,0,0,1
1777284047801,0,PUT /roadmaps/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps/1,0,0,0
1777284047804,0,Create Roadmap,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps,0,0,0
1777284047884,1,PUT /comments/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/comments/1,0,0,1
1777284047884,1,PUT /roadmaps/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps/1,0,0,0
1777284047884,1,Create Roadmap,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-4,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps,0,0,0
1777284047891,0,POST /concurrency/race-condition,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-8,text,false,,2293,0,10,10,http://localhost:8080/api/concurrency/race-condition,0,0,0
1777284047891,0,GET /roadmap-items/search/jpql?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-10,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/jpql?status=PLANNED,0,0,0
1777284047891,0,Create Tag,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-2,text,false,,2293,0,10,10,http://localhost:8080/api/tags,0,0,0
1777284047891,0,Create Tag,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-1,text,false,,2293,0,10,10,http://localhost:8080/api/tags,0,0,0
1777284047897,0,GET /roadmap-items/search/native?status=PLANNED,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-9,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/search/native?status=PLANNED,0,0,0
1777284047902,1,PUT /roadmap-items/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-6,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/1,0,0,1
1777284047909,0,Create Roadmap Item,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-3,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items,0,0,0
1777284047988,0,PUT /roadmap-items/{id},Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-7,text,false,,2293,0,10,10,http://localhost:8080/api/roadmap-items/1,0,0,0
1777284047987,1,Create Roadmap,Non HTTP response code: java.net.SocketException,Non HTTP response message: Operation not permitted,RoadMap2026 - CRUD Flow 1-5,text,false,,2293,0,10,10,http://localhost:8080/api/roadmaps,0,0,1
